,id,label,d2v
15832,17113,1,"[ 1.7022927  -0.23159914  1.1307688   1.2403296   0.43828717  1.1964121
 -0.4792542  -0.12028659 -0.04472152 -0.33631754]"
15833,17114,3,"[-0.0599196   0.75252724  0.9448164  -0.7249919  -1.4142848  -0.47905213
  1.4531575   1.4365468  -1.0478431  -0.46566227]"
15834,17116,2,"[ 0.7721113   0.05912038  0.7903199   0.6329989  -0.13470307  0.7975873
 -0.32977778  1.5753152  -0.349957   -0.8887045 ]"
15835,17117,2,"[ 1.226654    0.12479892  0.84686786  0.02813227 -0.1603145  -1.0911728
 -0.23144428  0.92579556 -1.0509654   0.1595913 ]"
15836,17118,3,"[-0.04222836  0.5360484   0.3238877   0.32716066  0.11716664  0.14308764
  0.51948583  1.309563   -1.0296146  -0.93962616]"
15837,17119,1,"[-0.02010367 -1.0704931   2.5845232   0.29065436 -0.39998823  0.836208
  1.5218561  -0.2962379  -1.0068216   1.3786179 ]"
15838,17120,4,"[ 0.61942357 -0.07144269  0.99715066  1.2335777  -0.25230545  0.9000726
  0.14830391  1.0327652  -0.5421727  -0.774128  ]"
15839,17121,4,"[ 1.0478791   0.42398188  0.2573541   1.882663    1.3012334   0.24662665
  0.8566804   0.13131045 -0.16919647 -0.390668  ]"
15840,17122,4,"[ 0.5861461   0.55293375  0.8675511   1.0607874   1.041441   -0.02801852
  0.5241902   0.65663755 -0.27211097 -0.33703914]"
15841,17123,3,"[ 1.1920698  -2.0739489   0.43196973  0.8424033  -0.1849012  -0.34905353
  0.7175544   1.8833593   0.65970606 -0.95400923]"
15842,17124,3,"[ 0.30433875  0.3461299   1.0011932   1.14791     0.7396794   0.15587737
  1.3086898   0.6065073  -0.5912033  -0.06611754]"
15843,17125,4,"[ 0.53782547  0.34414425  0.36015448  1.1528096   0.21116596  0.17489518
  0.49666256  0.9197478  -0.436226   -0.562092  ]"
15844,17126,1,"[-0.20091034 -0.5005551   0.78144443  0.67103714 -0.30946124  0.81848806
 -0.3517519   1.3497057  -0.57212234 -1.024153  ]"
15845,17127,4,"[ 0.5963277   0.54651576  1.4765333   1.2146808  -0.21913826  0.6501836
  0.44442332  0.17486566 -0.3736097  -0.01978859]"
15846,17128,1,"[ 0.5179661  -0.7731831   1.1738285  -0.3731776  -1.148811   -0.3248745
  1.0674943   1.1723131  -0.24208173 -1.3381323 ]"
15847,17129,3,"[ 0.4069444   0.34168446  0.21297948  0.6624094   0.10672329  0.72296304
  1.3130648   1.1170236  -1.072227    0.3253135 ]"
15848,17130,2,"[ 0.77721345 -0.04257275  0.56289846  1.1613207  -0.2661465   0.7731107
 -0.05317867  1.7569032  -0.65370363 -0.9697317 ]"
15849,17132,1,"[-0.80122197 -0.8933414   1.2664015   0.99679035  0.30292425  0.89739084
  0.69847506  1.1057284  -0.77401614  0.05587083]"
15850,17133,3,"[ 0.28205666 -0.563906    0.28188258  0.19579373  0.36719036 -0.5675457
  0.46918276  1.061518   -0.634269   -0.72574985]"
15851,17135,1,"[ 0.24422957 -0.6616897   0.34418198  0.8376082  -0.8608847  -0.956354
 -0.3113578   1.411569   -0.8129165  -0.7815647 ]"
15852,17136,3,"[-1.4442296   1.3910016   0.78470904 -0.17698024 -1.2883033  -1.0294861
 -2.0332842   1.6528687  -2.1198246  -0.24409735]"
15853,17137,2,"[ 0.446291   -0.23179522  0.5370578   0.4845515   0.7226887   0.608921
  0.41655377  0.56020147 -0.6004302  -1.1920989 ]"
15854,17138,2,"[ 0.86679083 -0.25726753  1.0712225  -0.3406078  -0.7166985   0.87932456
 -0.7366094   1.8321338  -0.9385766   0.04718268]"
15855,17139,4,"[ 0.8563876  -0.7251553   0.86200994  0.36555168  0.40861076  0.27438042
  1.0703311   0.98143125 -0.80202764  0.2002316 ]"
15856,17140,3,"[ 0.24913797 -0.62613666  0.11877652  0.27593905  0.6106997   0.12436841
  0.09010497  1.7373403   0.2721395  -0.791482  ]"
15857,17142,1,"[ 0.14931895 -0.42052346  0.40258706  0.45030588 -0.7290262   0.389054
  0.8761409   1.4644388  -0.3539719  -0.85212314]"
15858,17144,4,"[ 0.00793548  0.39311203  1.5966531   1.0946497   0.2490906   0.9423484
  0.33136392  0.603437   -0.04087919 -0.5564754 ]"
15859,17145,2,"[ 1.0886419   0.43115157  0.892945    0.4670504  -0.443025   -0.29290423
 -0.5216768   1.569341   -0.9428861   0.06198034]"
15860,17146,3,"[ 0.3126446  -0.44934234  1.0445609   0.11664024 -0.9767126   1.0257064
  0.5654575   1.6273524  -0.5613136  -0.18360485]"
15861,17147,4,"[ 0.23307738  1.0364329   0.66047716  1.0384121   0.26520306  0.03482125
  0.11851756  1.5665028  -0.1315135  -1.1603633 ]"
15862,17148,2,"[ 0.8274614   0.05903282  0.04365189  0.538073    0.5556662  -0.46286866
  0.32717776  1.3161278  -0.3376089  -0.57992   ]"
15863,17149,1,"[-0.2274529  -1.8184792   0.45505127 -0.03798489 -0.87305    -0.04618876
  0.59183794  0.96777296 -1.3912888  -0.89007   ]"
15864,17152,1,"[ 0.5945841   0.84155256  0.45046178  0.16049315 -0.53924423  1.4542032
  1.2025014   0.1001989  -1.1839713  -0.2489965 ]"
15865,17154,3,"[ 0.53584546  0.35273185 -0.15858331  1.0164537   0.28207767  0.14848979
  0.04682381  1.1416775  -0.4597425  -0.1167443 ]"
15866,17155,3,"[-0.37549606  0.5454296   2.2935677  -0.27229846  0.03833708  0.48569506
  1.559253   -0.03732946 -0.4401947  -0.58556104]"
15867,17156,1,"[ 0.03830995  0.45829362  1.2473277   1.7047442   1.0136669   0.31052795
  0.79114646 -0.09613878 -0.6874545  -0.7472561 ]"
15868,17157,4,"[ 0.36333114 -0.591793    0.8756244   0.88392746  1.7140799   0.53593487
  0.03875679  0.50434905 -0.35449174 -0.06384344]"
15869,17158,4,"[ 0.5510189  -0.6063684   1.5001564   1.2412322   0.41614243  0.7311645
  0.20985222  0.02474567  0.16195752 -0.9684271 ]"
15870,17159,3,"[ 0.6675215  -0.44118404  0.38900355  0.8320527   0.05478584 -1.4991773
 -0.13410665  1.25369    -0.85419285 -1.289705  ]"
15871,17160,3,"[ 1.0227165   0.0541135   1.0484668  -1.078634   -0.85674244 -0.0181561
  1.2280059   1.1183496  -0.7236478   0.23048343]"
15872,17161,3,"[ 0.09300702 -1.3519274  -0.16311131  1.0971633   0.81516457 -0.7734842
  0.37528223  1.6663786  -0.4094181  -1.4726994 ]"
15873,17162,2,"[ 0.2874426  -0.55745864  0.7513226   0.882276    0.12059858  1.1067618
  0.92848057  0.6881947  -0.3700947  -1.6070458 ]"
15874,17163,2,"[ 1.143268    0.25895035  0.6774744   0.34160677 -0.37472984 -0.9164852
 -0.50387     1.2058833  -0.87009674 -0.16911265]"
15875,17164,3,"[-0.35182902 -0.14500794 -0.4400094  -0.18011278 -0.0764875   0.56806016
  0.2605984   1.0225323  -1.1855171  -1.5886911 ]"
15876,17165,4,"[-0.03452973  2.0504777   0.93382883 -0.29336694  0.11619893  0.8539478
 -0.6156564   0.98255414 -0.51446795 -0.6182573 ]"
15877,17166,3,"[ 0.39894387 -0.42851898  1.9292518  -0.57265013 -0.5105989  -0.35272282
  1.2208524   0.42108417 -1.1846983   0.41340166]"
15878,17167,1,"[ 2.5301118  -0.6614764   0.9714889   1.585868    0.63995    -0.289999
  0.28801706  0.8974135   1.3222806   1.1257153 ]"
15879,17168,3,"[-0.7364446   0.47346446  1.8619063   0.28586105 -1.8650347   0.567569
  0.8724749   0.16900909 -1.8662423  -0.13498786]"
15880,17169,1,"[ 1.2960654   0.2576684   0.24396877  0.9163287  -0.1004518   0.14059445
  0.28441715  1.9472104   0.44991034  0.1199626 ]"
15881,17170,2,"[ 1.4439069  -0.5150978   1.091493    0.9476841  -0.3726438   1.9448761
  0.04692462 -0.19963858 -0.52572435 -1.7254957 ]"
15882,17171,2,"[ 0.21349886  0.0727945   0.801072   -0.3601385   0.36445594  0.23521794
  0.43834433  1.816618   -0.1728102  -0.5413167 ]"
15883,17172,2,"[ 0.22049052 -0.5489057   0.2198983   0.40444067  0.61524343  0.34291837
 -0.05832357  1.3936841   0.7264405  -2.139771  ]"
15884,17173,1,"[ 0.01255838 -0.08750953  1.5443283   1.828151    0.47129712  0.5701769
  0.6864553   0.62587863  0.01549231  0.08079819]"
15885,17175,4,"[ 1.1267613   0.05977015  0.9119105   0.96282345  0.52860343  0.18189366
  0.33436322  0.7088549  -0.23561636 -0.33207458]"
15886,17176,4,"[ 0.5192199   0.36558408  1.2615956   0.49368387  0.07397859  0.25678092
  0.08883689  0.96808434 -0.19517274 -0.78888845]"
15887,17177,3,"[ 0.02004774  1.163915    1.2493571   0.25562355  0.05020309  0.13103214
 -0.05999448  1.2726334  -0.86769116 -0.19432795]"
15888,17178,1,"[-0.47584105  0.5721366   0.44727919  1.5012195   0.5117116  -0.624804
  0.671105   -0.51976186 -0.87589234 -0.60378873]"
15889,17179,4,"[ 1.0660878   0.39909023  1.2036644   0.72812897 -0.29911056  0.59918576
 -0.15721206  0.8539807  -0.56462055 -0.58525556]"
15890,17180,3,"[ 0.39561847  0.5963034   1.1871253   1.0178009   0.51725185  0.5272186
  0.5201475   0.18851645 -1.1313756  -0.7571669 ]"
15891,17181,2,"[ 1.1451939  -0.2685208   0.44856724 -0.10407459  0.5697237   0.24406213
  0.851675    1.0864174  -0.29545906 -0.12080622]"
15892,17182,3,"[-1.0384532  -1.7070209   1.1799791   0.36169937 -0.3551147   1.161966
  1.4707608   0.82337636 -1.2197047  -0.5724444 ]"
15893,17183,3,"[-0.22824308 -0.24767107  0.87729555  0.25116652 -0.4442085   1.5903641
  0.01359855  0.82644683 -1.3003297  -0.60474026]"
15894,17184,3,"[ 0.3862761   0.4534855   0.6585744  -0.07002531  0.12492464  0.49666443
  0.35292917  0.8950461  -0.71503985 -0.15706785]"
15895,17185,4,"[ 0.6380296   0.350297    1.2814587  -0.46844366 -0.47960562  0.9101708
  0.23111194  0.5254882  -1.3907249  -0.17505072]"
15896,17186,3,"[-0.5791238   0.16778211 -0.30339718  0.04239217 -0.62522525  0.5973968
  1.1005006   1.0403881  -1.8259069  -0.37277073]"
15897,17187,4,"[-0.14311913  0.07081626  1.4614877   0.5199272  -0.40107375 -0.10694455
  0.89042914  1.4339756  -0.14828612 -0.01948781]"
15898,17188,2,"[-0.01298237  0.17424893  1.1464621   1.0323663  -0.4277401   0.42098767
  0.3602893   0.7649458  -0.22285353 -0.92189735]"
15899,17189,2,"[ 2.0746748   0.2974085   1.8083633  -0.884292   -0.32031012  0.65122163
  0.01166911  1.358478   -1.4945585   0.4021176 ]"
15900,17190,4,"[ 0.81778276  0.3392286   1.1013386   0.7312176  -0.07104806  0.4873845
  0.39130393  1.454604   -0.49846166 -0.57766336]"
15901,17191,1,"[ 0.19753273  0.32635775  0.97726285  1.2111377   0.44801855 -0.97866094
  2.0601902   0.5770768   0.9301668   0.11698315]"
15902,17192,3,"[-0.91071737 -0.2989183   1.7613959  -0.6783932  -1.9434464   0.6984391
  1.1401408   1.0658212  -1.8961958  -0.60462123]"
15903,17193,4,"[ 1.3949573   0.6065561   1.4208634   0.3824779  -0.2478507   0.41776177
  0.28748947  0.4241867  -0.7197181  -0.05549356]"
15904,17194,4,"[ 0.23482557 -0.34666458  0.9590274   1.2052051   0.2793112   0.17696089
  1.1842005   1.0653921  -0.45469862 -0.56858516]"
15905,17195,2,"[ 0.5305459  -0.21883167  0.5710542   0.6569753   0.07014887  0.2266561
 -0.23587465  0.9400786  -0.7439948  -1.1128551 ]"
15906,17196,1,"[-0.08171253 -0.10266979  1.3137155   1.8171593   0.59893376  0.499472
  0.6306415   0.6973795   0.07536996 -0.5815012 ]"
15907,17197,2,"[ 1.3698506   0.43209177  0.62866807  0.4896643  -0.11599667 -1.4343016
  0.12115487  1.727375   -0.80511415 -0.1281013 ]"
15908,17198,2,"[ 1.282942    0.95338315  0.23017552  0.47657448  1.0745114   0.0430082
  0.23825002  0.77527153 -0.20312351  0.5652624 ]"
15909,17199,3,"[-0.22395436  0.81060076  1.1007882  -0.47819608  0.4520067   0.89804524
  2.124405    0.40668282 -2.1222465  -0.3071438 ]"
15910,17201,1,"[ 0.8480896  -1.7288917   0.59289     0.30356002 -1.1401106  -0.7872325
  0.8216421   1.5134957  -0.48108158 -1.1097294 ]"
15911,17202,4,"[ 1.4471666   2.4356315  -0.31277302  0.9594358   2.0969176   1.1414567
 -0.7345155   0.3191724  -0.6763239  -1.9616348 ]"
15912,17203,3,"[-0.5593233  -0.80896807  0.5920245   0.00361303  0.21871284 -0.1438909
  0.22343205  2.1370935   0.5158614  -1.3893607 ]"
15913,17204,2,"[ 0.83384407 -0.13554439  1.0388926  -0.40107194  0.1686526   0.05620161
  0.4531617   1.6678857   0.12603766 -0.8516997 ]"
15914,17205,3,"[-0.50814605  0.16653152  1.1208882   1.5321364  -0.09679168 -0.8670972
  0.7834229   0.6286548  -1.4081838  -0.98160493]"
15915,17206,3,"[ 0.1467909  -0.5803242   0.4755986   0.75190604 -0.02860237  0.27629626
  0.92214215  1.163022   -0.89102656 -1.0261705 ]"
15916,17207,2,"[ 0.4468011   0.1445284   0.7917134   1.1399904   0.25006467  0.2645927
  0.27940446  0.96508366 -0.89447486 -0.6450813 ]"
15917,17208,3,"[-0.19043908 -1.3777542  -0.07022788 -0.04129229 -0.6346816  -0.60714275
  0.30804455  2.1628065  -1.3740859  -1.2105162 ]"
15918,17209,4,"[ 0.5241969  -0.7738226   0.49440217  1.0892003  -0.19305871  0.49802795
  0.06763002  1.4451668  -0.08518447 -0.7591974 ]"
15919,17210,2,"[ 0.8024634   0.5985857   0.50158906  0.33715826  0.91007644  0.27135155
 -0.15099189  1.076843   -0.35152653  0.11033663]"
15920,17211,1,"[-0.24543548  0.32544908 -0.7305406   1.108591    1.2469659   0.17170921
  0.83745384 -1.1982387  -1.2689611  -3.903747  ]"
15921,17212,3,"[ 0.67537725 -0.20616108  1.0088291   0.63774043  0.02480218  0.19480173
  0.4202582   1.4353694  -0.86733633 -0.6411423 ]"
15922,17213,3,"[-0.39997023 -1.276431    0.61998886  0.81096315 -0.18536226  0.37686834
  1.4271002   0.9338873  -0.2768075  -1.5565494 ]"
15923,17214,4,"[ 1.5883114   0.00461931  1.0310875   1.0194173   0.2532645   0.16892728
 -0.10608774  1.2809254   0.3893066  -0.01549949]"
15924,17215,2,"[ 1.7090123  -1.8474779   0.5730493   0.5909285  -0.26802465 -0.5452214
  0.20895691  1.6869378   0.3635527  -0.47944894]"
15925,17216,2,"[ 0.6381528   0.39324936  0.5611994   1.086058    0.3307409   0.23212208
  0.8895754   1.3192519  -0.22120818 -0.36600792]"
15926,17217,2,"[ 0.50857216  0.2030654   0.7749685   0.94055504  0.35900468  0.8265179
  0.75679797  1.1673352  -0.22042175 -1.1735106 ]"
15927,17218,2,"[ 1.4158553  -0.16061205 -0.10928548  0.5817083   1.1949431  -1.2747194
  0.45613417  1.4830964  -0.56838757  0.10828032]"
15928,17219,2,"[ 0.70445627  0.45274818  0.9802307   1.1891003  -0.09804229  0.7506256
 -0.12431891  0.9425951  -0.16976848 -0.6682368 ]"
15929,17220,2,"[ 1.5132791   0.07039034 -1.6750258   1.3390746   0.23261371 -0.6790173
  0.61031455  1.4066182  -1.6718098   0.19148389]"
15930,17221,2,"[ 1.068309   -0.52625626  0.8148308   0.43047616  0.1633011   0.09235491
  0.02760914  1.4893848   0.0662561  -0.6253608 ]"
15931,17222,4,"[ 0.64361596 -0.15549761  1.256827   -0.20035642  0.4373748  -0.3716314
  0.5234956   1.5061264  -0.28976718  0.08935096]"
15932,17223,4,"[ 0.95075774  0.3127567   1.1241529   1.0821344  -0.34074393  0.41967174
  0.25255916  1.1281031  -0.5936224  -0.3341849 ]"
15933,17224,1,"[ 0.50527513 -0.6475165   0.2936485   0.5919489  -0.59398645 -0.5698138
  1.0166526   0.76660395  0.1761748  -1.4538699 ]"
15934,17225,2,"[ 0.43424198 -0.33235052  1.4139642   0.91403115  0.0482679   0.6678128
 -0.14234893  0.70219976 -0.8874669  -0.46950874]"
15935,17226,4,"[ 0.10899415 -0.659233    1.4034601   0.07720889  0.9813591   0.79036814
 -0.07210987  1.0233883  -0.8112799   0.21852396]"
15936,17227,2,"[ 0.66607505 -1.2877556   0.4562398   0.37259248 -0.57721686 -0.2827916
 -0.02150702  1.8715913  -0.4749133   0.37386352]"
15937,17228,4,"[ 1.3681273   0.20652524  0.58870506  1.1081971  -0.06843147  0.532334
  0.43408015  1.2417704   0.79212344 -1.6215297 ]"
15938,17230,3,"[-0.4608326  -0.09910727  0.3057894   1.526977   -1.2264049   0.41445428
  1.5871499   0.8276139  -1.5616213  -1.1888511 ]"
15939,17231,2,"[ 0.7295321  -0.5762729   0.09516706  0.25455746 -0.3996758  -0.16552041
  0.8060173   2.1275206   0.32072577 -0.85494095]"
15940,17232,4,"[ 0.6293641   0.6525671   0.6472123   0.96226305 -0.06522265  0.31154335
  0.91892916  1.4503636  -0.5655942  -0.24593167]"
15941,17233,3,"[ 0.21477422 -0.70649207  1.2469779  -0.25432134 -1.1016693   0.26550782
  0.7530736   0.79971325 -1.2242215  -0.56333536]"
15942,17235,2,"[-0.00631853  0.05869382  1.159292    0.43040642  0.67532855  0.6025626
  1.2371213   0.9640241  -0.5368377  -0.02222761]"
15943,17236,2,"[ 0.45719856 -0.57240593  0.93535143  0.90045005 -0.45545864  0.96471363
  0.29702976  1.2879602  -0.49614367 -0.90386486]"
15944,17237,4,"[ 0.3788376   0.42147648  1.475031    0.4645894  -0.06693272  0.4185661
  0.6218133   0.60892856 -1.288057    0.26822346]"
15945,17238,2,"[ 0.9805232  -0.1491605  -0.3049618   1.0698116   0.4613999   0.33736664
  0.623419    0.7112251  -1.4001298  -0.50600356]"
15946,17239,2,"[ 0.7451848   0.22252734  0.6856008   1.8214613  -0.7000136  -0.05398973
 -0.34254545  0.55357665 -0.61889255 -1.383492  ]"
15947,17240,3,"[-0.33340585 -0.33881265  0.6133454   0.55659467  0.36243775  0.2424534
 -0.42328793  1.8041321   0.48377058 -0.9171131 ]"
15948,17241,2,"[ 0.87730014  0.19924182  0.68065363  0.15408213  0.76211727 -1.3521601
  0.66271895  1.878545   -0.3457756   0.18539989]"
15949,17242,4,"[ 0.64171445  0.16445546  1.0690217   0.91030097  0.5660145   0.22845912
  0.19763505  1.3156146   0.542387   -0.6497131 ]"
15950,17243,1,"[-0.35592577 -0.9483895   1.0448833   0.40352446  0.5183776   0.44126388
  0.8108119   1.0536798  -0.6274546  -1.2190279 ]"
15951,17244,4,"[ 1.1382846   0.5763484   1.1584806   1.3955679   0.81002164  0.61416125
 -0.16556837  0.8849013  -0.29781184 -0.6018975 ]"
15952,17245,2,"[ 0.15651754 -0.10911881  1.5476512   0.7694264   0.22800498  0.09143443
  0.54497397  1.0875907  -1.0178266  -0.08793867]"
15953,17246,3,"[ 0.5254907   1.1166108   0.45269358  0.6495237   1.8660946  -0.464792
  0.7490178  -0.43068856 -0.37985018 -1.1463189 ]"
15954,17247,2,"[ 0.990353    0.38298768  0.98264766  1.2987101   0.27569512  0.7725948
  0.21228313  2.4289744   0.03078219 -0.34518284]"
15955,17248,4,"[ 2.9235194  -0.8522291  -0.54172206  1.6083034   0.551897   -0.29721537
  1.1586134   0.6469544  -0.4297811  -0.02013538]"
15956,17249,3,"[-0.43041176 -0.14028296  0.9612601  -0.08028834 -0.42185754  0.8625377
  1.4591467   1.3972303  -1.0527602  -0.44534537]"
15957,17250,3,"[ 0.18740067 -0.77384645  0.33615357  0.22438923 -0.12829527 -0.06320149
  0.01993042  1.7615069  -0.7291632  -0.71714085]"
15958,17251,3,"[ 0.5346969   0.14941747  0.9233239   0.39922962 -0.47859555  0.3421479
  0.4741348   1.4585949  -0.8588799   0.54862297]"
15959,17252,2,"[-0.08682827  1.1780815   1.0739175   1.0166721  -1.1592915   1.5567526
 -0.24630475  0.2963564  -1.5772575  -1.4292415 ]"
15960,17253,2,"[ 0.6647898  -0.00338257  1.252877    0.7757442  -0.24103741  0.3119228
 -0.02363565  1.1852533  -0.6524248  -0.4598037 ]"
15961,17255,3,"[ 0.24372739  0.25015092  0.9486102   0.73319393 -0.08014948 -0.13804732
  0.9592845   1.3125312  -0.44780228 -0.13139655]"
15962,17256,4,"[ 0.651426    0.13472444  0.4200143   1.3513567   0.8899447   0.03921325
  0.6970142   0.5059211  -0.6911809  -0.29786736]"
15963,17257,3,"[-0.01063564  0.65193605  1.6808153   0.5743104   0.7783054   0.11844392
  0.7985643   0.08461271 -0.9620375  -1.0355518 ]"
15964,17258,2,"[ 0.548389    0.5388094   0.1511414   0.14385363  0.8489275  -0.11801717
  0.00200171  0.83492625 -0.66706365 -0.0520365 ]"
15965,17259,3,"[ 0.54627645 -0.5637313   1.234329   -0.17405275 -0.17540197  1.2267528
  0.5546717   1.0956275  -1.0105095  -0.63301903]"
15966,17261,3,"[-1.2441587  -0.19688554  0.278256    0.97987235 -1.1789048   0.07423408
  0.1737451   2.2978067   0.39266747 -1.593713  ]"
15967,17262,2,"[ 0.3704015   0.43052754  0.61021286  0.2493028   0.53403825 -0.20012332
  0.79910296  1.3841497  -0.52435416 -0.7203607 ]"
15968,17263,3,"[ 1.234692   -0.4988071   1.5303177   0.08719466 -0.1339584  -0.03033829
  0.46609366  0.33297116 -1.29316     0.32182306]"
15969,17264,4,"[ 0.97906107  0.24561824  1.4980851   0.90821296 -0.4489454   0.41613168
 -0.13771422 -0.07841701 -1.4250834  -0.32906303]"
15970,17265,2,"[ 1.1579423  -0.6681415  -0.03825304  0.7962526   0.43758854 -0.19597508
 -0.9475275   2.0272007  -0.294336   -1.5569781 ]"
15971,17266,2,"[ 1.4421386   0.534716    0.4994494  -0.5672894  -0.35644677 -0.80713415
  0.8856834   0.8674313  -1.1323204  -0.00281196]"
15972,17267,3,"[-0.48334977 -0.45073903  1.8831639  -0.8882854  -1.3746512   0.6743879
  0.7216649  -1.9707294  -1.6840086  -1.2518469 ]"
15973,17268,3,"[-0.41518813 -0.67924404  0.4422291  -0.00331474 -0.29896754  0.6290526
  0.673032    1.6366105  -1.19291    -0.28522125]"
15974,17269,3,"[-0.20153667 -0.34953     2.2292874   1.3193203  -0.8620599   0.4415116
  1.5638678   0.8898803   0.13524356 -0.72230065]"
15975,17270,4,"[ 1.805742   -0.28543487  1.1120414   0.87930405  0.28832236 -1.260239
  0.8427536   0.1680012   0.47837964  0.14819986]"
15976,17271,1,"[ 0.48259586 -0.11138254  0.4208671   0.74710274  0.3063116   0.24943224
  0.1136828   1.3181572   0.3222628  -0.9686057 ]"
15977,17273,3,"[-0.08955909  0.11610098  1.6060565   0.85652226 -0.36790797  0.00384349
  1.0143399   1.1260135  -0.18406078 -0.30942842]"
15978,17274,2,"[ 0.8706328   0.1293722   0.41276893  0.45816407 -0.3160438  -1.0664637
 -0.49772352  1.3228679  -0.9199633  -0.5034606 ]"
15979,17275,3,"[ 0.3261311   1.2123917   0.8953168   1.0752506   1.3166401   0.2376722
  0.4681742  -0.47228047 -0.35185665 -1.6429774 ]"
